movieid,tagid,tagCount
4112,3519,115
4112,21,101
4112,41,94
4112,1455,87
4112,3638,87
4113,944,673
4113,45,523
4113,26,455
4113,1915,419
4113,23,407
4113,1981,307
4113,41,290
4113,21,227
4114,1,370
4114,1915,333
4114,26,213
4114,23,204
4114,944,174
4114,21,120
4114,41,117
4114,251,79
4115,1915,157
4115,26,86
4115,23,72
4115,944,43
4115,4675,43
4115,41,29
4116,12,58
4116,1345,58
4116,173,32
4116,270,23
4117,378,270
4117,482,260
4117,263,210
4117,508,144
4117,119,87
4117,484,50
4117,395,42
4117,382,27
4118,2457,2521
4118,1297,1171
4118,1,956
4118,12,634
4118,4449,479
4118,4676,390
4118,1471,263
4118,580,195
4119,3,697
4119,2,588
4119,2212,455
4119,1,407
4119,261,384
4119,1890,145
4119,4677,122
4119,306,117
4120,25,473
4120,2,427
4120,3,350
4120,1342,349
4120,925,341
4120,449,303
4120,4678,208
4120,132,147
4121,80,179
4121,101,166
4121,216,102
4121,187,79
4121,4679,62
4121,4680,37
4121,263,36
4121,7,31
4122,2,1073
4122,3,994
4122,4681,796
4122,3697,792
4122,28,555
4122,4682,418
4122,1,407
4122,7,206
4123,3,703
4123,2354,609
4123,2,598
4123,25,444
4123,439,432
4123,2212,421
4123,1,283
4123,306,142
4124,132,313
4124,28,267
4124,133,237
4124,2439,210
4124,2440,151
4124,4683,147
4124,25,70
4124,7,44
4125,662,730
4125,663,619
4125,12,580
4125,142,483
4125,664,409
4125,21,287
4125,2323,242
4125,4684,220
4126,662,233
4126,12,189
4126,663,168
4126,142,163
4126,2323,97
4126,664,71
4126,173,59
4126,4685,51
4127,663,29
4127,662,25
4127,2457,21
4128,4686,511
4128,79,450
4128,80,361
4128,82,310
4128,2882,254
4128,21,229
4128,43,193
4128,25,148
4129,430,134
4129,43,112
4129,1502,81
4129,45,66
4129,1,60
4129,4687,34
4129,4688,32
4129,5,32
4130,430,406
4130,71,373
4130,135,203
4130,4689,175
4130,1502,156
4130,4690,86
4130,4691,55
4130,2223,49
4131,33,267
4131,36,181
4131,282,133
4131,216,94
4131,102,59
4131,853,45
4131,2535,44
4131,1773,29
4132,4692,3340
4132,81,3188
4132,80,2344
4132,79,1979
4132,82,1645
4132,4693,1389
4132,4694,518
4132,4695,476
4133,10,1649
4133,13,1302
4133,16,1288
4133,4696,954
4133,1,660
4133,25,611
4133,4697,428
4133,18,333
4134,33,61
4134,36,43
4134,2414,25
4135,4206,133
4135,41,107
4135,26,91
4135,23,66
4135,50,64
4135,4698,49
4135,4699,25
4135,169,25
4136,33,96
4136,1,84
4136,36,54
4136,25,42
4136,4700,28
4136,2348,24
4137,80,78
4137,4701,65
4137,1384,50
4137,101,30
4138,43,121
4138,152,86
4138,10,65
4138,4702,40
4138,4703,37
4138,444,26
4138,424,21
4139,4704,311
4139,202,243
4139,4705,166
4139,28,158
4139,26,145
4139,41,126
4139,23,97
4139,222,65
4140,1469,4241
4140,24,2807
4140,470,1823
4140,4706,1379
4140,10,879
4140,25,762
4140,1471,708
4140,4707,596
4141,43,315
4141,1469,260
4141,2610,171
4141,2611,98
4141,21,62
4141,567,60
4141,10,53
4141,1471,40
4142,1299,201
4142,80,161
4142,101,88
4142,4708,58
4142,3799,48
4142,315,27
4142,817,21
4143,64,165
4143,236,149
4143,45,136
4143,151,67
4143,4709,36
4143,410,29
4143,1263,23
4144,1,1099
4144,10,670
4144,13,404
4144,6,393
4144,43,246
4144,4710,235
4144,106,156
4144,7,132
4145,378,1868
4145,430,1513
4145,1502,774
4145,4711,751
4145,382,544
4145,263,522
4145,4712,249
4145,757,227
4146,1469,8201
4146,4713,4401
4146,187,2242
4146,310,1812
4146,4714,1144
4146,4715,1106
4146,10,1076
4146,1471,831
4147,1469,7164
4147,1,3675
4147,10,1356
4147,25,1110
4147,1911,897
4147,1471,771
4147,4173,579
4147,1472,385
4148,1469,2979
4148,4716,1305
4148,187,1297
4148,663,852
4148,142,525
4148,4717,414
4148,10,337
4148,1471,274
4149,38,2751
4149,2,2657
4149,3,2223
4149,16,1341
4149,4718,920
4149,1409,819
4149,37,783
4149,17,642
4150,80,34
4150,2227,28
4150,101,27
4151,101,96
4151,80,71
4151,4719,46
4151,4720,37
4151,25,28
4151,4721,23
4152,80,1690
4152,101,1542
4152,3141,1430
4152,4148,1148
4152,3907,942
4152,25,640
4152,5,618
4152,4722,416
4153,79,1332
4153,4723,1176
4153,82,1050
4153,80,865
4153,4724,676
4153,4725,553
4153,81,531
4153,142,530
4154,80,136
4154,101,98
4154,4726,71
4154,557,66
4154,3092,57
4154,4727,42
4154,4728,40
4154,7,30
4155,64,395
4155,156,373
4155,867,226
4155,869,166
4155,151,153
4155,229,136
4155,140,130
4155,868,104
4156,999,2523
4156,410,2154
4156,10,2058
4156,5,1624
4156,748,1232
4156,13,1094
4156,14,677
4156,4729,555
4157,187,351
4157,10,256
4157,18,158
4157,941,128
4157,13,126
4157,4730,87
4157,263,71
4157,4312,64
4158,457,2264
4158,1,1872
4158,10,1701
4158,13,861
4158,2273,717
4158,6,553
4158,263,325
4158,7,308
4159,29,288
4159,10,282
4159,35,269
4159,4731,216
4159,4732,142
4159,13,123
4159,976,115
4159,4733,70
4160,79,2253
4160,10,1468
4160,84,844
4160,1,698
4160,13,453
4160,112,400
4160,4312,299
4160,426,266
4161,25,850
4161,10,619
4161,184,422
4161,2518,421
4161,13,360
4161,1631,360
4161,840,239
4161,1,233
4162,33,816
4162,270,670
4162,4734,506
4162,36,450
4162,21,366
4162,2915,252
4162,1012,219
4162,18,185
4163,79,149
4163,80,125
4163,4735,125
4163,43,107
4163,82,85
4163,3821,70
4163,81,46
4163,3133,23
4164,1469,286
4164,4736,68
4164,4737,57
4164,1471,43
4164,10,36
4164,18,33
4164,4738,30
4165,10,345
4165,904,308
4165,786,275
4165,187,252
4165,13,186
4165,18,149
4165,4739,137
4165,4312,99
4166,345,878
4166,10,598
4166,263,582
4166,142,530
4166,347,439
4166,13,255
4166,4740,250
4166,378,178
4167,10,78
4167,578,54
4167,25,41
4167,2915,39
4167,3209,37
4167,324,27
4167,13,26
4167,4741,21
4168,10,143
4168,187,93
4168,13,56
4168,4742,47
4168,1030,33
4168,607,31
4168,21,23
4169,967,8071
4169,10,5773
4169,138,4700
4169,4743,4203
4169,18,3374
4169,13,3012
4169,187,2531
4169,5,2195
4170,5,1599
4170,657,1455
4170,10,1266
4170,187,910
4170,639,740
4170,13,628
4170,18,321
4170,4312,282
4171,79,3568
4171,10,2210
4171,4744,1094
4171,1,1018
4171,84,984
4171,112,655
4171,13,641
4171,4312,471
4172,3156,403
4172,26,269
4172,23,189
4172,28,188
4172,4745,162
4172,41,162
4172,278,108
4172,281,100
4173,152,51
4173,1297,37
4173,12,22
4174,1222,378
4174,64,332
4174,17,231
4174,4746,211
4174,610,187
4174,14,178
4174,25,167
4174,7,63
4175,229,576
4175,319,380
4175,300,287
4175,35,226
4175,16,215
4175,4747,181
4175,297,127
4175,7,110
4176,1222,529
4176,1469,448
4176,10,312
4176,1471,236
4176,4748,178
4176,25,157
4176,21,137
4176,43,119
4177,79,434
4177,302,342
4177,4749,269
4177,297,165
4177,610,121
4177,84,116
4177,21,95
4177,4750,53
4178,101,1101
4178,2480,1101
4178,80,970
4178,4117,813
4178,4751,547
4178,25,364
4178,4752,356
4178,7,150
4179,23,35
4179,3512,34
4179,4753,29
4179,26,23
4180,40,170
4180,1,140
4180,4754,112
4180,26,95
4180,23,74
4180,41,58
4180,4755,50
4180,446,41
4181,79,72
4181,302,72
4181,4749,56
4182,79,398
4182,302,321
4182,4749,254
4182,297,162
4182,610,132
4182,84,113
4182,21,98
4182,4756,49
4183,2457,568
4183,1297,360
4183,1,227
4183,12,202
4183,4757,94
4183,580,94
4183,1471,75
4183,1911,61
4184,378,1680
4184,430,1458
4184,4758,812
4184,1502,691
4184,382,478
4184,263,463
4184,3311,406
4184,757,263
4185,1469,171
4185,2607,107
4185,1,100
4185,4759,56
4185,10,44
4185,1911,31
4185,1471,27
4186,152,114
4186,389,57
4186,10,42
4186,696,24
4187,229,160
4187,226,136
4187,228,121
4187,953,68
4187,227,67
4187,319,61
4187,230,51
4187,33,27
4188,9,1650
4188,12,1037
4188,14,1019
4188,2326,419
4188,13,359
4188,7,297
4188,4760,286
4188,10,279
4189,1502,1714
4189,430,1231
4189,3663,1147
4189,4054,1138
4189,1,1075
4189,25,836
4189,4761,458
4189,6,322
4190,236,56
4190,12,31
4190,10,27
4190,179,26
4190,45,26
4190,140,26
4190,2607,26
4191,2075,77
4191,80,41
4192,152,764
4192,2609,480
4192,4762,381
4192,10,208
4192,4074,142
4192,4075,136
4192,4763,136
4192,4764,116
4193,152,52
4193,10,38
4194,101,3561
4194,80,2727
4194,25,2214
4194,4214,1511
4194,4215,1428
4194,321,1414
4194,7,557
4194,730,473
4195,79,6662
4195,2204,6188
4195,297,4948
4195,21,2928
4195,23,2900
4195,4765,2159
4195,84,1913
4195,41,1380
4196,2204,5631
4196,79,4273
4196,297,3315
4196,21,2479
4196,4766,1892
4196,23,1885
4196,84,1043
4196,2206,939
4197,2204,6260
4197,79,4845
4197,297,3727
4197,4767,2885
4197,21,2469
4197,23,2126
4197,84,1213
4197,2206,1122
4198,2204,2235
4198,79,1890
4198,297,1320
4198,4768,1240
4198,23,867
4198,21,861
4198,84,551
4198,41,426
4199,2204,4522
4199,79,3554
4199,21,2498
4199,297,2311
4199,23,1539
4199,4769,1348
4199,2206,808
4199,84,744
4200,5,5192
4200,1001,5116
4200,2,3391
4200,3,2709
4200,759,1991
4200,4770,1436
4200,1794,1348
4200,624,1301
4201,10,366
4201,216,324
4201,1603,247
4201,13,177
4201,18,164
4201,4771,137
4201,4772,127
4201,4773,117
4202,9,3994
4202,12,2476
4202,17,2037
4202,173,1334
4202,300,1307
4202,1,1280
4202,179,1017
4202,7,598
4203,79,9962
4203,10,6070
4203,110,5227
4203,109,4464
4203,84,2342
4203,13,1886
4203,1,1747
4203,112,1395
4204,1486,146
4204,80,68
4204,101,37
4204,313,30
4205,33,530
4205,634,496
4205,5,331
4205,142,291
4205,36,266
4205,263,180
4205,7,78
4205,4774,73
4206,10,338
4206,3346,293
4206,412,264
4206,13,176
4206,810,170
4206,18,170
4206,4775,160
4206,142,91
4207,60,224
4207,152,192
4207,64,112
4207,63,70
4207,65,39
4207,61,38
4207,62,36
4207,831,29
4208,152,397
4208,4776,174
4208,23,129
4208,10,111
4208,236,96
4208,4777,76
4208,1674,56
4208,1116,54
4209,4292,28
4209,80,24
4210,1469,1567
4210,4778,578
4210,187,513
4210,4779,477
4210,663,242
4210,10,174
4210,1472,154
4210,1471,145
4211,1469,823
4211,1,488
4211,1526,274
4211,10,165
4211,1911,117
4211,1471,108
4211,4780,66
4211,395,60
4212,99,1250
4212,79,1085
4212,98,896
4212,80,766
4212,43,586
4212,3840,568
4212,4781,518
4212,82,501
4213,10,1088
4213,143,1015
4213,393,645
4213,13,485
4213,1007,418
4213,140,389
4213,18,266
4213,395,213
4214,24,1205
4214,10,1041
4214,470,717
4214,25,633
4214,375,443
4214,13,360
4214,3728,279
4214,7,177
4215,1469,110
4215,43,83
4215,10,22
4216,79,4552
4216,4782,4215
4216,80,3556
4216,82,2686
4216,6,1930
4216,81,1335
4216,84,1093
4216,1,751
4217,2204,3623
4217,79,3069
4217,297,2147
4217,23,1439
4217,21,1240
4217,84,868
4217,4783,831
4217,41,702
4218,2204,1516
4218,79,1244
4218,297,809
4218,23,610
4218,21,537
4218,4784,332
4218,84,313
4218,41,289
4219,944,584
4219,23,366
4219,26,314
4219,45,296
4219,3990,287
4219,1981,238
4219,21,185
4219,41,170
4220,2204,6048
4220,79,5170
4220,297,3595
4220,21,2825
4220,23,2425
4220,4785,1947
4220,84,1335
4220,41,1136
4221,2204,683
4221,79,603
4221,23,322
4221,297,321
4221,610,197
4221,84,192
4221,21,185
4221,4786,145
4222,2204,2192
4222,79,1814
4222,297,1139
4222,23,825
4222,21,661
4222,84,483
4222,610,473
4222,4787,453
4223,2204,2203
4223,79,1891
4223,297,1191
4223,23,879
4223,21,650
4223,610,524
4223,84,514
4223,4788,479
4224,2204,2568
4224,79,2195
4224,297,1559
4224,23,992
4224,21,765
4224,84,618
4224,4789,577
4224,41,508
4225,2204,6049
4225,79,5185
4225,297,3732
4225,23,2316
4225,4790,2211
4225,21,2130
4225,84,1390
4225,41,1142
4226,2204,2718
4226,79,2278
4226,297,1745
4226,21,1184
4226,23,1088
4226,84,621
4226,4791,613
4226,2206,531
4227,80,50
4227,1740,33
4228,157,114
4228,23,29
4228,26,21
4229,378,1998
4229,430,1689
4229,4792,851
4229,1502,782
4229,382,601
4229,263,599
4229,4712,229
4229,757,212
4230,2834,1877
4230,4793,692
4230,4794,675
4230,80,501
4230,25,372
4230,1471,227
4230,4795,199
4230,4438,193
4231,98,118
4231,80,54
4231,79,24
4232,2204,1211
4232,79,938
4232,297,606
4232,23,460
4232,21,359
4232,84,280
4232,2206,226
4232,610,226
4233,2204,2138
4233,79,1730
4233,297,1174
4233,23,855
4233,21,703
4233,84,512
4233,4796,443
4233,41,414
4234,2204,3417
4234,79,2820
4234,297,2026
4234,23,1305
4234,21,1084
4234,4797,794
4234,84,768
4234,41,629
4235,2204,5128
4235,79,4193
4235,297,3442
4235,4798,2289
4235,21,2160
4235,23,1869
4235,84,1100
4235,2206,881
4236,2204,1228
4236,79,1013
4236,297,640
4236,23,502
4236,4799,345
4236,84,303
4236,610,295
4236,2206,246
4237,2204,1560
4237,79,1342
4237,297,978
4237,23,590
4237,21,471
4237,84,401
4237,41,331
4237,4800,300
4238,2204,579
4238,79,485
4238,297,267
4238,23,243
4238,84,138
4238,610,137
4238,41,128
4238,4801,120
4239,2204,2194
4239,79,1686
4239,297,1220
4239,23,766
4239,21,684
4239,4802,550
4239,84,457
4239,2206,391
4240,2204,356
4240,79,297
4240,297,156
4240,23,139
4240,84,108
4240,4803,99
4240,2206,91
4240,21,86
4241,2204,866
4241,79,741
4241,297,450
4241,23,362
4241,4804,254
4241,21,226
4241,84,223
4241,2206,187
4242,2204,570
4242,79,511
4242,297,284
4242,23,252
4242,84,148
4242,4805,138
4242,21,130
4242,41,123
4243,2204,2052
4243,79,1699
4243,297,1222
4243,23,785
4243,21,610
4243,84,463
4243,4806,458
4243,41,381
4244,79,430
4244,2204,372
4244,4028,266
4244,23,249
4244,2206,164
4244,21,152
4244,297,141
4244,84,104
4245,3658,224
4245,3187,166
4245,50,108
4245,26,94
4245,4807,87
4245,4808,80
4245,23,77
4245,25,59
4246,248,58
4246,166,53
4246,170,46
4247,2,40
4247,28,35
4247,3,23
4247,4809,21
4248,43,16223
4248,10,10749
4248,5,7262
4248,4810,6018
4248,13,5719
4248,4811,4013
4248,4729,2738
4248,7,2112
4249,142,5366
4249,310,3673
4249,10,2556
4249,1061,1717
4249,263,1417
4249,13,1113
4249,18,935
4249,4547,884
4250,1780,64
4250,287,44
4250,314,40
4250,4812,29
4250,4813,22
4251,152,29
4252,1927,99
4252,1928,81
4252,2,49
4252,1929,34
4252,432,27
4252,3,21
4253,71,62
4253,10,50
4253,4814,29
4254,77,2044
4254,79,862
4254,80,649
4254,4815,642
4254,82,355
4254,130,289
4254,81,166
4254,7,125
4255,79,2373
4255,314,2115
4255,1469,1462
4255,10,1366
4255,457,1227
4255,4816,551
4255,4817,534
4255,112,485
4256,277,1195
4256,26,985
4256,41,698
4256,4818,624
4256,297,542
4256,3825,414
4256,23,391
4256,18,313
4257,79,691
4257,10,459
4257,4819,226
4257,84,220
4257,4312,104
4257,112,78
4257,13,76
4257,97,71
4258,33,183
4258,1293,148
4258,1295,82
4258,1294,68
4258,36,56
4258,236,36
4258,45,27
4258,685,25
4259,1132,901
4259,482,760
4259,79,627
4259,92,467
4259,1130,301
4259,4820,225
4259,2331,184
4259,44,157
4260,152,164
4260,226,101
4260,229,83
4260,35,76
4260,228,64
4260,4821,43
4260,230,37
4260,227,28
4261,225,314
4261,62,136
4261,4822,86
4261,4823,66
4261,180,56
4261,2552,55
4261,61,40
4261,4824,38
4262,26,163
4262,23,150
4262,300,146
4262,4825,126
4262,41,86
4262,4826,79
4262,219,69
4262,169,48
4263,2834,4872
4263,4827,3077
4263,4828,2703
4263,4829,1313
4263,1631,892
4263,80,779
4263,25,626
4263,4795,485
4264,80,736
4264,28,673
4264,101,655
4264,4830,294
4264,2916,261
4264,4831,248
4264,35,220
4264,4832,165
4265,33,102
4265,137,68
4265,3716,63
4265,36,46
4265,89,37
4265,18,32
4265,395,31
4265,45,26
4266,77,4209
4266,79,1691
4266,80,1258
4266,4833,1242
4266,92,885
4266,130,733
4266,82,618
4266,1132,386
4267,10,339
4267,102,263
4267,1,231
4267,13,189
4267,25,135
4267,16,126
4267,395,93
4267,4834,91
4268,80,384
4268,1530,350
4268,101,184
4268,558,94
4268,313,78
4268,607,73
4268,1531,60
4268,1155,46
4269,901,37
4270,225,67
4270,35,54
4270,287,33
4270,4835,25
4271,229,397
4271,25,319
4271,319,256
4271,4836,115
4271,1,92
4271,4837,63
4271,395,50
4271,7,49
4272,944,222
4272,26,156
4272,23,143
4272,41,93
4272,21,84
4272,4838,62
4272,7,55
4272,4839,49
4273,999,178
4273,10,170
4273,14,124
4273,13,90
4273,9,73
4273,4840,48
4273,7,46
4273,1,41
4274,79,85
4274,88,80
4274,314,30
4274,142,21
4274,6,21
4275,16,3729
4275,132,3507
4275,133,2259
4275,21,2110
4275,4841,1877
4275,135,806
4275,7,644
4275,18,621
4276,2,470
4276,28,442
4276,3,365
4276,495,287
4276,4842,244
4276,4843,135
4276,25,72
4276,4844,65
4277,80,28
4277,101,21
4278,454,1289
4278,12,1171
4278,1297,1017
4278,173,537
4278,24,509
4278,515,451
4278,25,426
4278,4845,381
4279,10,998
4279,25,931
4279,3245,790
4279,13,511
4279,300,466
4279,1,350
4279,297,281
4279,4846,189
4280,142,717
4280,10,321
4280,263,250
4280,43,235
4280,1219,160
4280,44,111
4280,13,105
4280,4847,105
4281,2,2172
4281,25,2027
4281,38,1975
4281,3,1855
4281,2212,1197
4281,4848,928
4281,1406,548
4281,7,371
4282,33,66
4282,36,31
4283,9,14850
4283,1412,3667
4283,1104,2652
4283,28,2107
4283,27,1900
4283,18,1210
4283,142,911
4283,5,507
4284,4849,3728
4284,79,3331
4284,80,2765
4284,81,2557
4284,82,1984
4284,21,1276
4284,4850,1023
4284,3133,550
4285,378,295
4285,10,218
4285,263,208
4285,13,91
4285,7,45
4285,395,42
4285,757,41
4285,382,34
4286,378,666
4286,430,521
4286,1502,290
4286,3663,231
4286,382,216
4286,263,191
4286,4851,127
4286,728,127
4287,25,16365
4287,430,15652
4287,4852,11751
4287,3304,10057
4287,1502,8481
4287,1686,4836
4287,926,3532
4287,7,2142
4288,152,91
4288,1297,73
4288,2701,41
4289,80,342
4289,101,329
4289,366,294
4289,462,239
4289,1423,112
4289,4853,110
4289,426,96
4289,28,87
4290,2805,1941
4290,4854,1361
4290,26,1255
4290,3596,897
4290,16,837
4290,41,790
4290,23,754
4290,4855,315
4291,430,2767
4291,1502,2269
4291,45,2203
4291,89,1466
4291,1,1075
4291,4856,1014
4291,18,468
4291,4857,375
4292,715,6993
4292,177,4906
4292,10,4251
4292,718,2903
4292,18,2680
4292,25,2484
4292,13,2395
4292,716,1417
4293,140,68
4293,1019,52
4293,156,37
4293,4858,34
4294,152,561
4294,229,359
4294,1308,249
4294,1309,163
4294,319,105
4294,1310,104
4294,696,48
4294,4859,35
4295,79,6340
4295,10,3966
4295,122,3597
4295,4860,2017
4295,1,1502
4295,123,1490
4295,84,1327
4295,4316,882
4296,1,877
4296,10,570
4296,6,375
4296,13,369
4296,4312,150
4296,4861,114
4296,7,103
4296,5,70
4297,9,2468
4297,10,1493
4297,4862,1074
4297,13,787
4297,14,739
4297,43,444
4297,7,421
4297,4312,382
4298,944,662
4298,45,644
4298,26,442
4298,23,387
4298,41,274
4298,1981,270
4298,7,150
4298,642,144
4299,33,563
4299,270,519
4299,36,327
4299,4863,306
4299,21,231
4299,25,200
4299,4864,135
4299,1012,123
4300,923,3622
4300,2,2935
4300,3,2348
4300,166,2130
4300,924,1691
4300,925,1503
4300,926,1304
4300,622,1041
4301,2329,602
4301,71,564
4301,64,340
4301,151,180
4301,3185,93
4301,7,57
4301,3186,54
4301,4865,51
4302,79,235
4302,12,228
4302,1132,194
4302,92,121
4302,17,89
4302,173,40
4302,97,38
4302,84,37
4303,33,167
4303,71,124
4303,36,80
4303,18,45
4303,64,45
4303,4015,38
4303,25,29
4303,306,28
4304,33,83
4304,594,71
4304,595,49
4304,36,47
4305,29,11582
4305,10,5339
4305,27,4418
4305,4866,3281
4305,28,2758
4305,13,2252
4305,219,1981
4305,7,819
4306,3156,115
4306,26,85
4306,23,60
4306,1022,36
4306,41,29
4307,944,1258
4307,45,979
4307,26,723
4307,23,670
4307,1981,555
4307,41,441
4307,21,425
4307,7,229
4308,1487,125
4308,80,110
4308,557,47
4308,101,33
4308,4867,22
4309,1132,5130
4309,284,3712
4309,79,2955
4309,92,2549
4309,4868,1440
4309,3004,1024
